245,37,0.247,0.188,0.141,0.116,0.089,0.076,0.062,0.049,0.037,0.034,0.041,0.041,0.233,0.187,0.139,0.114,0.088,0.075,0.062,0.048,0.037,0.034,0.04,0.04,0.239,0.19,0.141,0.115,0.091,0.076,0.062,0.048,0.037,0.035,0.04,0.04,1.168,1.181,1.153,1.113,1.026,0.929,0.787,0.482,0.204,0.035,0.04,0.04,1.081,1.072,1.055,1.023,0.962,0.929,0.803,0.53,0.174,0.033,0.041,0.041,1.042,1.018,1.015,0.998,0.913,0.767,0.689,0.498,0.174,0.034,0.04,0.04
265,37,0.247,0.189,0.141,0.116,0.089,0.076,0.062,0.049,0.037,0.034,0.041,0.041,0.234,0.188,0.139,0.114,0.088,0.075,0.061,0.048,0.037,0.034,0.04,0.04,0.239,0.19,0.141,0.115,0.091,0.076,0.062,0.048,0.037,0.035,0.04,0.04,1.215,1.232,1.205,1.165,1.074,0.974,0.828,0.507,0.213,0.036,0.04,0.04,1.127,1.116,1.103,1.075,1.01,0.977,0.843,0.553,0.184,0.033,0.04,0.041,1.088,1.066,1.065,1.046,0.962,0.803,0.722,0.522,0.183,0.034,0.04,0.04
285,37,0.248,0.189,0.141,0.116,0.089,0.076,0.062,0.049,0.037,0.034,0.041,0.041,0.234,0.188,0.139,0.114,0.088,0.075,0.062,0.048,0.037,0.034,0.04,0.04,0.239,0.19,0.141,0.115,0.091,0.076,0.062,0.048,0.037,0.035,0.04,0.04,1.262,1.282,1.258,1.221,1.124,1.023,0.871,0.532,0.223,0.036,0.04,0.04,1.172,1.158,1.152,1.126,1.058,1.024,0.884,0.577,0.193,0.033,0.041,0.041,1.134,1.112,1.116,1.096,1.012,0.838,0.755,0.546,0.192,0.034,0.04,0.04
305,37,0.248,0.189,0.141,0.116,0.089,0.076,0.062,0.049,0.037,0.034,0.041,0.041,0.234,0.188,0.139,0.115,0.089,0.075,0.062,0.048,0.037,0.034,0.04,0.04,0.239,0.19,0.141,0.116,0.091,0.076,0.062,0.048,0.037,0.035,0.04,0.04,1.309,1.329,1.311,1.274,1.174,1.078,0.907,0.555,0.232,0.035,0.04,0.04,1.217,1.198,1.201,1.179,1.106,1.072,0.926,0.602,0.203,0.033,0.04,0.041,1.179,1.161,1.167,1.146,1.063,0.875,0.786,0.57,0.201,0.034,0.04,0.04
325,37,0.248,0.189,0.141,0.116,0.089,0.076,0.062,0.049,0.037,0.034,0.041,0.041,0.234,0.188,0.14,0.115,0.089,0.076,0.062,0.048,0.037,0.034,0.04,0.04,0.24,0.19,0.141,0.116,0.091,0.076,0.062,0.049,0.037,0.035,0.04,0.04,1.355,1.374,1.366,1.322,1.226,1.134,0.944,0.58,0.241,0.035,0.04,0.04,1.261,1.24,1.25,1.234,1.153,1.121,0.968,0.626,0.212,0.033,0.041,0.041,1.224,1.21,1.219,1.196,1.113,0.912,0.817,0.595,0.21,0.034,0.041,0.04
345,37,0.249,0.189,0.141,0.116,0.09,0.076,0.062,0.049,0.037,0.034,0.041,0.041,0.234,0.188,0.14,0.115,0.089,0.076,0.062,0.048,0.037,0.034,0.04,0.04,0.24,0.19,0.142,0.116,0.091,0.076,0.062,0.048,0.037,0.035,0.04,0.04,1.402,1.417,1.419,1.363,1.276,1.183,0.984,0.605,0.251,0.035,0.04,0.04,1.305,1.285,1.298,1.289,1.199,1.171,1.009,0.65,0.221,0.033,0.041,0.041,1.269,1.259,1.27,1.244,1.162,0.948,0.849,0.619,0.219,0.034,0.04,0.04
365,37,0.249,0.189,0.141,0.116,0.09,0.076,0.062,0.049,0.037,0.034,0.041,0.041,0.234,0.188,0.14,0.115,0.089,0.076,0.062,0.048,0.037,0.034,0.04,0.04,0.24,0.191,0.142,0.116,0.091,0.076,0.062,0.048,0.037,0.035,0.04,0.04,1.448,1.46,1.472,1.405,1.325,1.228,1.024,0.631,0.261,0.035,0.04,0.04,1.349,1.333,1.344,1.344,1.246,1.221,1.05,0.673,0.23,0.033,0.041,0.041,1.314,1.31,1.321,1.292,1.209,0.986,0.881,0.644,0.228,0.034,0.04,0.04
385,37,0.249,0.189,0.141,0.116,0.09,0.076,0.062,0.049,0.037,0.034,0.041,0.041,0.235,0.189,0.14,0.115,0.089,0.076,0.062,0.048,0.037,0.034,0.04,0.04,0.24,0.191,0.142,0.116,0.091,0.076,0.062,0.049,0.037,0.035,0.04,0.04,1.495,1.503,1.522,1.451,1.375,1.269,1.064,0.654,0.27,0.035,0.04,0.04,1.393,1.383,1.39,1.399,1.294,1.271,1.091,0.695,0.238,0.033,0.041,0.041,1.358,1.36,1.372,1.342,1.256,1.025,0.915,0.669,0.236,0.034,0.04,0.04
405,37,0.25,0.19,0.142,0.116,0.09,0.076,0.062,0.049,0.037,0.034,0.041,0.041,0.235,0.189,0.14,0.115,0.089,0.076,0.062,0.048,0.037,0.034,0.04,0.04,0.24,0.191,0.142,0.116,0.091,0.077,0.062,0.049,0.037,0.035,0.04,0.04,1.541,1.549,1.574,1.504,1.428,1.31,1.103,0.674,0.28,0.035,0.04,0.04,1.438,1.433,1.44,1.452,1.343,1.32,1.132,0.718,0.247,0.033,0.041,0.041,1.402,1.41,1.424,1.393,1.302,1.066,0.952,0.694,0.245,0.034,0.04,0.04
425,37,0.25,0.19,0.142,0.116,0.09,0.076,0.062,0.049,0.037,0.034,0.041,0.041,0.235,0.189,0.14,0.115,0.089,0.076,0.062,0.048,0.037,0.034,0.04,0.04,0.241,0.191,0.142,0.116,0.091,0.077,0.062,0.049,0.037,0.035,0.04,0.04,1.587,1.598,1.627,1.559,1.483,1.349,1.14,0.693,0.289,0.035,0.04,0.04,1.483,1.482,1.493,1.501,1.391,1.368,1.172,0.74,0.256,0.033,0.041,0.041,1.447,1.46,1.475,1.444,1.35,1.107,0.99,0.72,0.253,0.034,0.04,0.04
