245,37.0,0.241,0.198,0.143,0.118,0.092,0.079,0.065,0.052,0.042,0.036,0.043,0.043,0.24,0.191,0.143,0.117,0.091,0.078,0.067,0.05,0.039,0.037,0.042,0.042,0.243,0.192,0.143,0.12,0.092,0.079,0.064,0.053,0.039,0.036,0.042,0.042,0.896,0.803,0.718,0.635,0.549,0.455,0.327,0.204,0.077,0.036,0.042,0.041,0.89,0.809,0.706,0.616,0.506,0.482,0.318,0.227,0.08,0.035,0.042,0.042,0.835,0.806,0.705,0.627,0.525,0.434,0.3,0.206,0.075,0.036,0.042,0.042
265,37.0,0.241,0.199,0.143,0.119,0.092,0.079,0.065,0.052,0.042,0.036,0.043,0.043,0.24,0.191,0.144,0.117,0.092,0.078,0.067,0.05,0.039,0.037,0.042,0.042,0.243,0.192,0.144,0.12,0.092,0.079,0.064,0.053,0.039,0.036,0.042,0.042,0.936,0.838,0.749,0.668,0.576,0.478,0.344,0.217,0.079,0.036,0.042,0.041,0.927,0.847,0.741,0.646,0.537,0.497,0.335,0.242,0.082,0.035,0.042,0.042,0.87,0.843,0.737,0.654,0.553,0.461,0.314,0.216,0.078,0.036,0.042,0.042
285,37.0,0.242,0.199,0.143,0.119,0.092,0.079,0.065,0.052,0.042,0.036,0.043,0.043,0.24,0.192,0.144,0.117,0.091,0.078,0.067,0.05,0.039,0.037,0.042,0.042,0.243,0.192,0.144,0.12,0.092,0.079,0.064,0.053,0.039,0.036,0.042,0.042,0.974,0.876,0.779,0.701,0.603,0.503,0.36,0.228,0.081,0.037,0.042,0.041,0.963,0.882,0.776,0.676,0.562,0.52,0.359,0.252,0.085,0.035,0.042,0.042,0.905,0.878,0.767,0.682,0.577,0.479,0.328,0.224,0.08,0.036,0.042,0.042
305,37.0,0.242,0.2,0.143,0.119,0.092,0.079,0.065,0.052,0.042,0.036,0.043,0.043,0.241,0.192,0.144,0.117,0.092,0.078,0.067,0.05,0.039,0.037,0.042,0.042,0.244,0.193,0.144,0.121,0.092,0.079,0.064,0.053,0.039,0.037,0.042,0.042,1.01,0.91,0.813,0.734,0.633,0.53,0.378,0.24,0.084,0.037,0.042,0.041,0.996,0.915,0.81,0.707,0.587,0.545,0.382,0.259,0.088,0.036,0.042,0.042,0.938,0.909,0.797,0.708,0.6,0.501,0.343,0.233,0.082,0.036,0.042,0.042
325,37.0,0.242,0.201,0.143,0.119,0.092,0.079,0.065,0.052,0.042,0.036,0.043,0.043,0.241,0.192,0.144,0.118,0.091,0.078,0.067,0.05,0.039,0.037,0.042,0.042,0.244,0.193,0.144,0.121,0.092,0.079,0.065,0.053,0.039,0.037,0.042,0.042,1.04,0.947,0.849,0.766,0.662,0.557,0.397,0.251,0.086,0.037,0.042,0.041,1.027,0.954,0.845,0.738,0.612,0.57,0.395,0.263,0.09,0.036,0.042,0.042,0.971,0.942,0.826,0.735,0.619,0.531,0.358,0.244,0.084,0.036,0.042,0.042
345,37.0,0.242,0.202,0.143,0.119,0.092,0.079,0.065,0.052,0.042,0.036,0.043,0.043,0.241,0.193,0.144,0.118,0.092,0.078,0.067,0.05,0.039,0.037,0.042,0.042,0.244,0.193,0.145,0.121,0.092,0.079,0.065,0.053,0.039,0.038,0.042,0.042,1.067,0.984,0.886,0.798,0.689,0.583,0.415,0.26,0.089,0.037,0.042,0.041,1.058,0.997,0.881,0.769,0.639,0.596,0.403,0.266,0.092,0.036,0.042,0.042,1.004,0.976,0.855,0.759,0.635,0.554,0.373,0.256,0.086,0.036,0.042,0.042
365,37.0,0.243,0.201,0.144,0.119,0.093,0.079,0.065,0.052,0.042,0.036,0.043,0.043,0.241,0.193,0.145,0.118,0.092,0.078,0.066,0.05,0.039,0.037,0.042,0.042,0.245,0.193,0.145,0.121,0.092,0.079,0.065,0.053,0.039,0.038,0.042,0.042,1.097,1.02,0.923,0.83,0.716,0.609,0.431,0.27,0.092,0.037,0.042,0.042,1.088,1.036,0.915,0.802,0.669,0.62,0.413,0.272,0.094,0.036,0.042,0.043,1.036,0.99,0.881,0.774,0.649,0.561,0.39,0.267,0.088,0.036,0.042,0.042
385,37.0,0.243,0.2,0.144,0.119,0.093,0.079,0.065,0.053,0.042,0.036,0.043,0.043,0.242,0.193,0.145,0.118,0.092,0.079,0.066,0.05,0.039,0.037,0.042,0.042,0.245,0.194,0.145,0.121,0.093,0.079,0.065,0.053,0.039,0.039,0.042,0.042,1.123,1.055,0.955,0.863,0.742,0.635,0.447,0.279,0.095,0.037,0.042,0.041,1.119,1.064,0.947,0.836,0.702,0.643,0.425,0.28,0.096,0.036,0.042,0.043,1.068,0.991,0.905,0.79,0.667,0.559,0.406,0.27,0.09,0.036,0.042,0.042
405,37.0,0.243,0.199,0.144,0.12,0.093,0.079,0.065,0.053,0.042,0.036,0.043,0.043,0.242,0.193,0.145,0.118,0.092,0.079,0.066,0.05,0.039,0.037,0.042,0.042,0.245,0.194,0.145,0.121,0.093,0.079,0.065,0.053,0.039,0.04,0.042,0.042,1.151,1.089,0.983,0.895,0.766,0.66,0.463,0.289,0.097,0.037,0.042,0.041,1.15,1.096,0.979,0.872,0.734,0.666,0.437,0.291,0.099,0.036,0.042,0.043,1.101,1.017,0.923,0.811,0.685,0.572,0.417,0.272,0.091,0.036,0.042,0.042
425,37.0,0.244,0.198,0.144,0.12,0.093,0.079,0.065,0.053,0.042,0.036,0.043,0.043,0.242,0.194,0.145,0.118,0.092,0.079,0.066,0.05,0.039,0.037,0.042,0.042,0.245,0.194,0.145,0.121,0.093,0.079,0.065,0.053,0.039,0.042,0.042,0.042,1.179,1.123,1.007,0.927,0.788,0.685,0.478,0.298,0.1,0.037,0.042,0.041,1.183,1.134,1.009,0.909,0.764,0.689,0.45,0.305,0.102,0.036,0.042,0.043,1.134,1.057,0.938,0.838,0.696,0.596,0.423,0.276,0.093,0.036,0.042,0.042
445,37.0,0.244,0.198,0.144,0.12,0.093,0.08,0.065,0.053,0.042,0.036,0.043,0.043,0.242,0.194,0.145,0.118,0.092,0.079,0.066,0.05,0.039,0.037,0.042,0.042,0.246,0.194,0.145,0.121,0.093,0.079,0.065,0.053,0.039,0.043,0.042,0.042,1.21,1.157,1.025,0.957,0.81,0.708,0.494,0.308,0.102,0.037,0.042,0.042,1.216,1.168,1.038,0.946,0.794,0.713,0.463,0.319,0.104,0.036,0.042,0.043,1.168,1.088,0.959,0.865,0.705,0.624,0.43,0.283,0.094,0.036,0.042,0.042
465,37.0,0.244,0.197,0.144,0.12,0.093,0.08,0.065,0.053,0.042,0.036,0.043,0.043,0.243,0.194,0.146,0.119,0.093,0.079,0.066,0.05,0.039,0.037,0.042,0.042,0.246,0.194,0.146,0.122,0.093,0.079,0.065,0.053,0.039,0.044,0.042,0.042,1.24,1.193,1.043,0.986,0.834,0.732,0.511,0.318,0.105,0.037,0.042,0.042,1.25,1.199,1.068,0.985,0.823,0.736,0.474,0.332,0.107,0.036,0.042,0.043,1.202,1.11,0.989,0.891,0.717,0.644,0.441,0.292,0.097,0.036,0.042,0.042
485,37.0,0.244,0.196,0.144,0.12,0.093,0.08,0.065,0.053,0.042,0.036,0.043,0.043,0.243,0.194,0.146,0.119,0.092,0.079,0.066,0.05,0.039,0.037,0.042,0.042,0.246,0.195,0.146,0.122,0.093,0.08,0.065,0.053,0.039,0.044,0.042,0.042,1.273,1.227,1.062,1.015,0.862,0.755,0.528,0.328,0.107,0.037,0.042,0.042,1.287,1.23,1.098,1.024,0.851,0.759,0.486,0.343,0.11,0.036,0.042,0.043,1.237,1.138,1.024,0.918,0.735,0.655,0.455,0.299,0.1,0.036,0.042,0.042
505,37.0,0.245,0.196,0.144,0.12,0.093,0.08,0.065,0.053,0.042,0.036,0.043,0.043,0.243,0.195,0.146,0.119,0.093,0.079,0.066,0.05,0.039,0.037,0.042,0.042,0.247,0.195,0.146,0.122,0.093,0.08,0.065,0.053,0.039,0.044,0.042,0.042,1.308,1.257,1.089,1.044,0.895,0.782,0.546,0.34,0.11,0.037,0.042,0.042,1.325,1.263,1.131,1.064,0.878,0.781,0.502,0.351,0.112,0.036,0.042,0.043,1.273,1.18,1.061,0.952,0.76,0.668,0.471,0.307,0.103,0.036,0.042,0.042
525,37.0,0.245,0.195,0.144,0.12,0.093,0.08,0.065,0.053,0.042,0.036,0.043,0.043,0.244,0.195,0.146,0.119,0.093,0.079,0.066,0.05,0.039,0.037,0.042,0.042,0.247,0.195,0.146,0.122,0.093,0.08,0.065,0.053,0.039,0.044,0.042,0.042,1.346,1.283,1.122,1.075,0.931,0.81,0.564,0.351,0.112,0.037,0.042,0.042,1.364,1.295,1.164,1.102,0.906,0.804,0.522,0.358,0.114,0.036,0.042,0.043,1.31,1.226,1.1,0.992,0.792,0.691,0.487,0.316,0.106,0.036,0.042,0.042
545,37.0,0.245,0.195,0.145,0.12,0.093,0.08,0.066,0.053,0.042,0.036,0.043,0.043,0.244,0.195,0.146,0.119,0.093,0.079,0.066,0.05,0.039,0.037,0.042,0.042,0.247,0.195,0.146,0.122,0.093,0.08,0.065,0.053,0.039,0.044,0.042,0.042,1.385,1.308,1.16,1.108,0.968,0.84,0.582,0.364,0.114,0.037,0.042,0.042,1.403,1.328,1.199,1.14,0.934,0.827,0.544,0.366,0.117,0.036,0.042,0.043,1.347,1.27,1.139,1.033,0.826,0.721,0.504,0.328,0.108,0.036,0.042,0.042
565,37.0,0.245,0.195,0.145,0.12,0.093,0.08,0.066,0.053,0.042,0.036,0.043,0.043,0.244,0.195,0.146,0.119,0.093,0.079,0.066,0.05,0.039,0.037,0.042,0.042,0.247,0.196,0.146,0.122,0.093,0.08,0.065,0.053,0.039,0.044,0.042,0.042,1.425,1.336,1.203,1.145,1.003,0.871,0.599,0.375,0.116,0.037,0.042,0.042,1.444,1.363,1.235,1.176,0.962,0.851,0.564,0.376,0.119,0.036,0.042,0.043,1.384,1.315,1.179,1.074,0.859,0.75,0.521,0.342,0.111,0.036,0.042,0.042
585,37.0,0.245,0.195,0.145,0.12,0.093,0.08,0.066,0.053,0.042,0.036,0.043,0.043,0.244,0.195,0.146,0.119,0.093,0.079,0.066,0.05,0.039,0.037,0.042,0.042,0.247,0.196,0.146,0.122,0.093,0.08,0.065,0.053,0.039,0.043,0.042,0.042,1.467,1.371,1.25,1.186,1.038,0.902,0.615,0.387,0.118,0.037,0.042,0.042,1.485,1.399,1.271,1.21,0.989,0.875,0.584,0.386,0.121,0.036,0.042,0.043,1.422,1.361,1.22,1.115,0.891,0.778,0.538,0.356,0.114,0.036,0.042,0.042
605,37.0,0.245,0.195,0.145,0.121,0.093,0.08,0.066,0.053,0.042,0.036,0.043,0.043,0.244,0.195,0.146,0.119,0.093,0.079,0.066,0.05,0.039,0.037,0.042,0.042,0.248,0.196,0.147,0.122,0.093,0.08,0.065,0.053,0.039,0.043,0.042,0.042,1.509,1.412,1.299,1.228,1.071,0.933,0.629,0.398,0.119,0.037,0.042,0.042,1.526,1.434,1.307,1.24,1.014,0.899,0.602,0.396,0.123,0.036,0.042,0.043,1.46,1.408,1.26,1.155,0.924,0.806,0.555,0.369,0.117,0.036,0.042,0.042
625,37.0,0.245,0.196,0.145,0.121,0.093,0.08,0.066,0.053,0.042,0.036,0.043,0.043,0.245,0.195,0.147,0.119,0.093,0.079,0.066,0.05,0.039,0.037,0.042,0.042,0.248,0.196,0.147,0.122,0.094,0.08,0.065,0.053,0.039,0.043,0.042,0.042,1.552,1.454,1.349,1.269,1.102,0.963,0.643,0.408,0.121,0.037,0.042,0.042,1.568,1.472,1.341,1.269,1.039,0.923,0.62,0.406,0.126,0.036,0.042,0.043,1.497,1.454,1.3,1.194,0.957,0.834,0.573,0.383,0.12,0.036,0.042,0.042
645,37.0,0.246,0.196,0.145,0.121,0.093,0.08,0.066,0.053,0.043,0.036,0.043,0.043,0.245,0.195,0.147,0.119,0.093,0.079,0.066,0.05,0.039,0.037,0.042,0.042,0.248,0.196,0.147,0.123,0.094,0.08,0.065,0.054,0.039,0.043,0.042,0.042,1.594,1.495,1.396,1.307,1.13,0.991,0.657,0.419,0.123,0.037,0.042,0.042,1.61,1.51,1.375,1.296,1.062,0.945,0.638,0.416,0.128,0.036,0.043,0.043,1.534,1.498,1.339,1.23,0.989,0.861,0.59,0.395,0.123,0.036,0.042,0.042
