245,37,0.235,0.188,0.14,0.114,0.091,0.075,0.062,0.049,0.037,0.034,0.043,0.041,0.233,0.185,0.138,0.113,0.087,0.075,0.062,0.048,0.04,0.034,0.041,0.04,0.233,0.184,0.139,0.113,0.089,0.075,0.062,0.049,0.037,0.034,0.041,0.041,1.032,1.003,0.897,0.884,0.833,0.74,0.626,0.379,0.122,0.034,0.04,0.04,0.945,0.925,0.855,0.789,0.721,0.669,0.574,0.388,0.123,0.034,0.041,0.041,0.871,0.853,0.785,0.728,0.655,0.603,0.509,0.36,0.116,0.034,0.041,0.041
265,37,0.235,0.188,0.14,0.114,0.091,0.075,0.062,0.049,0.037,0.034,0.043,0.041,0.233,0.186,0.138,0.113,0.087,0.075,0.062,0.048,0.04,0.034,0.041,0.04,0.234,0.184,0.139,0.114,0.089,0.075,0.062,0.049,0.037,0.034,0.041,0.041,1.067,1.042,0.939,0.922,0.873,0.77,0.659,0.399,0.127,0.034,0.04,0.04,0.981,0.96,0.891,0.825,0.755,0.702,0.602,0.406,0.128,0.034,0.041,0.041,0.909,0.892,0.823,0.766,0.689,0.636,0.536,0.378,0.121,0.034,0.041,0.041
285,37,0.237,0.188,0.14,0.115,0.091,0.076,0.062,0.049,0.037,0.034,0.043,0.041,0.233,0.186,0.138,0.113,0.088,0.075,0.062,0.048,0.04,0.034,0.041,0.04,0.234,0.184,0.139,0.114,0.089,0.076,0.062,0.049,0.037,0.034,0.041,0.041,1.103,1.082,0.981,0.959,0.912,0.801,0.689,0.418,0.132,0.034,0.04,0.04,1.017,0.995,0.927,0.861,0.791,0.735,0.629,0.425,0.133,0.034,0.041,0.041,0.947,0.932,0.862,0.802,0.722,0.669,0.564,0.397,0.127,0.034,0.041,0.041
305,37,0.248,0.189,0.14,0.115,0.091,0.076,0.062,0.049,0.037,0.034,0.043,0.042,0.234,0.187,0.138,0.113,0.088,0.075,0.062,0.048,0.04,0.034,0.041,0.04,0.235,0.185,0.14,0.114,0.089,0.076,0.062,0.049,0.037,0.034,0.041,0.041,1.139,1.12,1.021,0.999,0.947,0.836,0.709,0.436,0.137,0.034,0.04,0.04,1.054,1.031,0.966,0.897,0.826,0.767,0.657,0.443,0.138,0.034,0.041,0.041,0.985,0.97,0.899,0.834,0.754,0.703,0.592,0.415,0.132,0.035,0.041,0.041
325,37,0.241,0.189,0.14,0.115,0.091,0.076,0.062,0.049,0.037,0.034,0.043,0.041,0.234,0.187,0.138,0.113,0.088,0.075,0.062,0.048,0.04,0.034,0.041,0.04,0.236,0.185,0.14,0.114,0.089,0.076,0.062,0.049,0.037,0.034,0.041,0.041,1.177,1.158,1.06,1.041,0.979,0.869,0.72,0.455,0.143,0.034,0.04,0.04,1.09,1.065,1.006,0.932,0.861,0.801,0.685,0.462,0.142,0.034,0.041,0.041,1.023,1.007,0.935,0.865,0.786,0.738,0.619,0.433,0.138,0.035,0.041,0.041
345,37,0.242,0.189,0.141,0.115,0.091,0.076,0.062,0.049,0.037,0.034,0.043,0.041,0.234,0.187,0.139,0.114,0.088,0.075,0.062,0.048,0.04,0.034,0.041,0.04,0.237,0.185,0.14,0.114,0.089,0.076,0.062,0.049,0.037,0.034,0.041,0.041,1.214,1.195,1.097,1.082,1.009,0.901,0.725,0.473,0.148,0.034,0.04,0.04,1.126,1.1,1.045,0.971,0.895,0.835,0.715,0.48,0.146,0.034,0.041,0.041,1.061,1.043,0.971,0.898,0.818,0.775,0.648,0.452,0.144,0.034,0.041,0.041
365,37,0.248,0.189,0.141,0.115,0.092,0.076,0.062,0.049,0.037,0.034,0.043,0.041,0.234,0.187,0.139,0.114,0.088,0.075,0.062,0.048,0.04,0.034,0.041,0.04,0.237,0.185,0.14,0.114,0.089,0.076,0.062,0.049,0.037,0.034,0.041,0.041,1.254,1.232,1.133,1.122,1.04,0.938,0.731,0.49,0.154,0.034,0.04,0.04,1.163,1.136,1.084,1.015,0.929,0.868,0.741,0.499,0.151,0.034,0.041,0.041,1.1,1.076,1.009,0.934,0.853,0.813,0.678,0.471,0.15,0.035,0.041,0.041
385,37,0.241,0.19,0.141,0.115,0.092,0.076,0.062,0.049,0.037,0.034,0.043,0.041,0.234,0.187,0.139,0.114,0.088,0.075,0.062,0.048,0.04,0.034,0.041,0.04,0.238,0.186,0.141,0.115,0.089,0.076,0.062,0.049,0.037,0.034,0.041,0.041,1.292,1.266,1.165,1.165,1.078,0.981,0.746,0.507,0.16,0.034,0.04,0.04,1.199,1.171,1.123,1.063,0.963,0.902,0.764,0.518,0.157,0.034,0.041,0.041,1.138,1.108,1.051,0.972,0.891,0.851,0.709,0.49,0.156,0.034,0.041,0.041
405,37,0.248,0.19,0.141,0.115,0.092,0.076,0.063,0.049,0.037,0.034,0.043,0.041,0.235,0.188,0.139,0.114,0.088,0.075,0.062,0.048,0.04,0.034,0.041,0.04,0.239,0.186,0.141,0.115,0.09,0.076,0.062,0.049,0.037,0.034,0.041,0.041,1.332,1.302,1.197,1.211,1.124,1.023,0.771,0.524,0.166,0.034,0.04,0.04,1.236,1.204,1.16,1.107,0.998,0.935,0.787,0.537,0.163,0.034,0.041,0.041,1.177,1.138,1.094,1.015,0.931,0.885,0.739,0.509,0.162,0.034,0.041,0.041
425,37,0.242,0.19,0.141,0.116,0.092,0.076,0.063,0.049,0.037,0.034,0.043,0.041,0.235,0.188,0.139,0.114,0.088,0.076,0.062,0.048,0.04,0.034,0.041,0.04,0.239,0.186,0.141,0.115,0.089,0.076,0.062,0.049,0.037,0.034,0.041,0.041,1.371,1.339,1.231,1.258,1.173,1.062,0.801,0.541,0.171,0.034,0.04,0.04,1.272,1.236,1.193,1.146,1.033,0.967,0.811,0.556,0.169,0.034,0.041,0.041,1.217,1.17,1.134,1.06,0.969,0.917,0.769,0.528,0.167,0.034,0.041,0.041
